"Simulation","TargetYear","Quantile","Target_spatial_SD","N","RMSE","MAE","R2_predictive","Bias"
540,2016,0.271330913295969,0.0603431761250215,22733,0.0334977824210828,0.0288551849026534,0.69182678526353,-7.89989285576192e-19
540,2024,0.489532242063433,0.0644908831329289,22593,0.0307694661382289,0.0261102071267152,0.772352703594724,-4.00999441338628e-18
541,2009,0.800948211923242,0.105141083818479,22733,0.053979760977029,0.042078649115325,0.7364056362179,4.23779708500056e-18
541,2016,0.25829828181304,0.0594743751919982,22733,0.034060173214779,0.0293842610442606,0.672015717190188,6.75784250237967e-18
541,2024,0.806200393242761,0.0828851783778495,22593,0.0259227692088679,0.0202573992105758,0.902179865257563,2.51281417231986e-19
542,2009,0.091644694795832,0.0580460942699377,22733,0.0432306731005026,0.0371647519614835,0.4453013690326,6.14853768125874e-18
542,2016,0.840196279808879,0.093494382915698,22733,0.0295366635620783,0.0234841036017728,0.900190716505,-5.420038523898e-18
542,2024,0.220415849471465,0.0502122474144789,22593,0.0411007542897125,0.0358062114175465,0.329961917354413,-2.82692771601695e-18
543,2009,0.832107774214819,0.107913530825232,22733,0.0558834961135289,0.0439137245898119,0.731815029414252,1.43698528064105e-17
543,2016,0.396156764822081,0.067514084162266,22733,0.02957005580093,0.0250977789473576,0.808162003042639,1.10531819377033e-19
543,2024,0.827490178635344,0.084568036159683,22593,0.026132045934944,0.0203753909365013,0.904510953275316,1.37337913819804e-18
544,2009,0.276855072472245,0.0730107804300723,22733,0.0409908474165567,0.0332931793957241,0.684776260692872,5.13845262425078e-18
544,2016,0.99042521440424,0.114558190350899,22733,0.0440478394790078,0.0366019826958322,0.852151801133752,-4.16228405862977e-18
544,2024,0.125492113875225,0.0427883658678686,22593,0.0475068192139248,0.0418207880953119,-0.23276339067834,-5.39673952379215e-18
545,2009,0.753110099583864,0.101289040747929,22733,0.0514807314545147,0.0397656528824315,0.741664788093908,-7.26111473090609e-18
545,2016,0.825269244844094,0.092232177259945,22733,0.0289550011503248,0.0229812629220054,0.901439849967009,9.38201398959586e-18
545,2024,0.692107661627233,0.0751567868694899,22593,0.0264347497550638,0.0213035033588117,0.876281906028909,4.43106512764783e-18
546,2009,0.964152570115402,0.12481436661672,22733,0.0688935371438848,0.0564804633546188,0.695317916990274,1.62589050668601e-17
546,2016,0.488034470239654,0.0719192193056564,22733,0.0278170238120583,0.0232934316897974,0.850393487108345,-6.92369388593183e-18
546,2024,0.110592836979777,0.0414007056358426,22593,0.0487536820075382,0.0429916555069952,-0.386815148779597,-3.16273861994783e-18
547,2009,0.0814665600191802,0.0569109226147893,22733,0.0436451923328923,0.037642025559908,0.411832971214024,3.73620573230736e-18
547,2016,0.785621072631329,0.0891273991688866,22733,0.0277378435716594,0.0219835224347463,0.903140543741693,2.46086183592682e-18
547,2024,0.935355402063578,0.095499935171379,22593,0.0299599226622982,0.0236710026005739,0.901577487967089,-8.89998231427863e-18
548,2009,0.854364746483043,0.110059541850509,22733,0.0574107149614374,0.045399933353508,0.727886797199388,6.21763094830695e-18
548,2016,0.576755774207413,0.0763205086361867,22733,0.0266407003316368,0.021930714311561,0.878149345222573,2.53552890989209e-18
548,2024,0.614551630103961,0.0707330711749047,22593,0.0277770050789563,0.0229820334448928,0.845778462327595,-2.01348335734498e-18
549,2009,0.802238217089325,0.105251236651004,22733,0.0540538094784968,0.0421494410954311,0.736234917220073,-5.34011927185483e-18
549,2016,0.21004214300774,0.0560427568373659,22733,0.0364248223667162,0.0315979681045295,0.577550298116574,9.92542722611665e-18
549,2024,0.341575610917062,0.057574738751064,22593,0.035306374445658,0.0304034932188312,0.623936211669568,-1.79289082895325e-17
550,2009,0.385173604590818,0.0794414453820843,22733,0.0418967203118506,0.0332744472199107,0.721846271849348,-1.12844387365909e-18
550,2016,0.805703526595607,0.0906590774571512,22733,0.0282986450977054,0.0224313566035316,0.90256212612918,8.09063843069751e-18
550,2024,0.316906836349517,0.0562316740962164,22593,0.0363093832067862,0.0313363275893159,0.583039476283828,-8.85456308271682e-18
551,2009,0.327597399009392,0.0761546292776216,22733,0.0412965322529155,0.0331414364430023,0.705928012152135,3.55111027289201e-18
551,2016,0.316922236699611,0.0631985115988716,22733,0.0317709933048581,0.0272223353497178,0.747264068407707,7.50987094060064e-18
551,2024,0.422733117127791,0.0614655183035596,22593,0.032604806795143,0.0278759562197709,0.718603048100766,6.58403340032622e-18
552,2009,0.204938702983782,0.0680377586997565,22733,0.0410568678811605,0.0340463579464998,0.635841260145002,-3.19863606553908e-18
552,2016,0.947079408448189,0.105296903329945,22733,0.0368160939231278,0.0300913360812822,0.877745930459741,9.6375077124059e-18
552,2024,0.494230597745627,0.0647097977444136,22593,0.0306456781782032,0.0259883817344595,0.775706023134023,-1.37954822840435e-17
553,2009,0.56938266265206,0.0892915657601691,22733,0.0450954625666393,0.0350239297596105,0.744927335061786,9.5135735984353e-18
553,2016,0.958818712970242,0.107192176400728,22733,0.0382161876178531,0.0313572290610389,0.872887679300163,1.07399169387607e-17
553,2024,0.330139325931668,0.0569623532485752,22593,0.0357601050441746,0.0308253164384653,0.605868678760316,-1.05393528173555e-18
554,2009,0.888055190443993,0.113656449382226,22733,0.0600640535206725,0.0479855858677403,0.720706896960887,-7.20920639975727e-18
554,2016,0.593197353184223,0.0771838330762335,22733,0.0264978163369816,0.0217333801598676,0.882134530472053,-4.37093443382673e-18
554,2024,0.93019347358495,0.0948226352713964,22593,0.0296156099163153,0.0233624104235103,0.902447917849104,3.15781620867697e-18
555,2009,0.529714091448113,0.0870849074925398,22733,0.0442075063585368,0.034484758268177,0.742293512853226,9.89584750764998e-18
555,2016,0.0788988792337477,0.0440018774607246,22733,0.0461028348945344,0.0406091185271314,-0.0978220580421572,5.08073470452431e-18
555,2024,0.818885619286448,0.0838758216588488,22593,0.0260323386644182,0.0203120382641429,0.903667680190603,1.28620893921336e-17
556,2009,0.58695865678601,0.0903035393197185,22733,0.0455360431657007,0.0352969616809312,0.745715352495827,1.06944659250751e-18
556,2016,0.472904764814302,0.0711981445488675,22733,0.0280707872896597,0.0235660180141076,0.844549923780267,1.85421711482773e-17
556,2024,0.593654315685853,0.0696224396075057,22593,0.0282220159524428,0.0234825179402814,0.835677582837902,1.08168775969924e-17
557,2009,0.665735142538324,0.0951478877149288,22733,0.0479133423966057,0.0368675313117331,0.746409057560578,1.14563584425783e-17
557,2016,0.571169368224218,0.0760312408989095,22733,0.0266955228795796,0.0220019617273542,0.876714553966559,-9.63327020028584e-18
557,2024,0.486019466072321,0.064327889753153,22593,0.0308624459813537,0.0262014504191027,0.769812731764034,-3.96090706764931e-18
558,2009,0.529892458580434,0.0870946096877094,22733,0.044211187883796,0.0344869715765749,0.742308010873997,5.17854742977057e-18
558,2016,0.538532557664439,0.0743783636461283,22733,0.0270730009016475,0.0224606294693574,0.867505252735958,-5.31238735429083e-19
558,2024,0.140248992945999,0.0440869173361425,22593,0.0463532695662704,0.0407371400955545,-0.105504469572597,-1.09399078860071e-17
559,2009,0.509842899395153,0.0860150453248256,22733,0.0438136741735141,0.0342500604350817,0.740528532562777,2.22169457723045e-18
559,2016,0.609361766139045,0.0780510392539445,22733,0.0263860472777996,0.0215599280019703,0.885709430466943,3.08094435300477e-18
559,2024,0.405474790604785,0.0606884894375156,22593,0.0331138608528561,0.0283564331311114,0.702267525945464,2.84532647284123e-18
560,2009,0.0161604809109122,0.0467754218598133,22733,0.0487556008613165,0.0428770423008594,-0.0865074400637089,2.3529012587802e-18
560,2016,0.571459307800978,0.0760462052606384,22733,0.0266926023487737,0.0219982183753225,0.876790032518933,-3.58625634626371e-18
560,2024,0.949452529661357,0.097502779291294,22593,0.0310451096194417,0.024651403053712,0.898615485072156,-3.35592196747193e-18
561,2009,0.0477099849376827,0.0525609331018727,22733,0.045533878732136,0.0396804427659904,0.249480009107225,7.18382901991389e-18
561,2016,0.307938144542277,0.0626584295669205,22733,0.0320822816417803,0.0275178568152274,0.737825416282883,2.3743672265499e-18
561,2024,0.001428606454283,0.0232351602638534,22593,0.0664898656757988,0.0596034811839251,-7.1891493074317,-3.69215142032607e-18
562,2009,0.929350682534277,0.118931297120979,22733,0.0641382279979923,0.0519210512694215,0.709155598943263,-7.88170756176778e-18
562,2016,0.638803871581331,0.0796815283627076,22733,0.0262631598580468,0.0213045782492898,0.891358001110744,1.88343663284097e-17
562,2024,0.780634803930297,0.0809844720133743,22593,0.0258234785203682,0.020265524059557,0.898317738039812,-4.09948680157793e-18
563,2009,0.769285538699478,0.102544480052873,22733,0.052275176718138,0.0404838443982219,0.740112405624272,4.74075603094128e-18
563,2016,0.0849554021842778,0.0447103517072452,22733,0.0454844561722899,0.0400370528841173,-0.0349728211738991,1.21877805771372e-18
563,2024,0.551986175589263,0.0674939834813926,22593,0.0291850965456131,0.0245149335431692,0.813013018968719,-1.87631616229774e-17
564,2009,0.201080616097897,0.067749302241815,22733,0.041081541253697,0.0341073284555324,0.632292144160557,4.60110413319952e-18
564,2016,0.239086142741144,0.0581499318776687,22733,0.0349470677871388,0.0302147317647283,0.638804634898339,5.4066335465801e-18
564,2024,0.185268569272012,0.0476877317336136,22593,0.043225558567832,0.0377966406227538,0.178349508191527,2.61457839694576e-18
565,2009,0.650261500384659,0.0941521845862959,22733,0.0473904678761141,0.0365026392794912,0.746638690608046,1.00049181365084e-17
565,2016,0.346968670841306,0.0649260429695018,22733,0.0308280168281763,0.0263206094704085,0.77453849086821,2.03538742065922e-18
565,2024,0.437568060820922,0.062128657490485,22593,0.0321830459764633,0.0274758452349265,0.731657429399604,-8.1774274064171e-18
566,2009,0.653766682371497,0.094375671700461,22733,0.0475063598860795,0.036582018052258,0.746602397149971,2.06442552689163e-17
566,2016,0.399100360926241,0.0676608641629429,22733,0.0295040943915661,0.0250326112921179,0.809844626861543,2.96506914292261e-19
566,2024,0.288277086801827,0.0545711066336814,22593,0.0375868775706826,0.0325254343754749,0.525576492482321,-4.01639366800944e-18
567,2009,0.395253761438653,0.0799908036036919,22733,0.0420230101943653,0.0333226550991138,0.723997318098304,-4.26706322280105e-18
567,2016,0.996411574073136,0.117225466309444,22733,0.0462797854526784,0.0386038768281394,0.844131685016112,-1.42128299705491e-17
567,2024,0.997114142403007,0.10917758287359,22593,0.0389089477005685,0.0317749884670264,0.872986102267875,-2.25205054497769e-18
568,2009,0.812304828548804,0.106123827344087,22733,0.0546451542511216,0.0427169808634097,0.734846961500536,4.63253821033943e-18
568,2016,0.0425254188012332,0.0390524334154523,22733,0.0505725668811601,0.0447391553277169,-0.677076595620343,-1.27259499818336e-18
568,2024,0.458249627845362,0.0630579128670856,22593,0.0316102550634559,0.0269277989318354,0.748697945499729,9.16901914369829e-18
569,2009,0.547023417660967,0.0880353515164723,22733,0.0445775438607912,0.0347080127641547,0.743588693706045,2.77021333623241e-18
569,2016,0.456297168275341,0.0704110175510361,22733,0.0283638375582225,0.0238754225903886,0.837718937573967,9.49203907215494e-19
569,2024,0.129960758844391,0.0431889694516093,22593,0.0471495636851378,0.0414850811645631,-0.191870022619263,-8.75039883767967e-18
570,2009,0.885132651543245,0.113324269056539,22733,0.0598144490961429,0.0477425092022344,0.721397207087719,-7.40564024451469e-18
570,2016,0.415780459530652,0.0684793751949523,22733,0.0291461981696922,0.0246761559390537,0.818839565759897,5.52098705580599e-18
570,2024,0.855444828281179,0.0869473423659676,22593,0.0266161318503324,0.0207484004243465,0.906287725740227,1.48894962870381e-17
571,2009,0.553313987562433,0.08838540809359,22733,0.044718589822425,0.0347933439488154,0.744003421237777,1.9466944677338e-18
571,2016,0.411720683798194,0.0682820295766187,22733,0.0292309841540897,0.024761110914405,0.816729258548956,-2.65455840762581e-18
571,2024,0.79382561170496,0.0819501459799263,22593,0.0258555768269937,0.0202427316225727,0.900452989515024,-1.51159392026008e-17
572,2009,0.906048111617565,0.115806686305797,22733,0.06170055588747,0.0495719651966064,0.716123142872101,-4.07035037471327e-18
572,2016,0.304957217769697,0.0624767867910883,22733,0.0321886623207133,0.0276184941811687,0.734547028422108,1.58605374943875e-18
572,2024,0.0743403071537614,0.0375910685761423,22593,0.0522492376754906,0.0462622137539231,-0.932011900492434,-1.66762008099426e-18
573,2009,0.587461367016658,0.0903328180410769,22733,0.0455490940092085,0.0353051144940007,0.745734478786849,8.13168739183747e-18
573,2016,0.571175200631842,0.0760315418689418,22733,0.0266954640501205,0.0220018863858777,0.876716073381143,-8.20936865562815e-18
573,2024,0.715852078050375,0.0766243810555402,22593,0.0261522881404218,0.0208964228290113,0.883505707229217,4.26393108939118e-18
574,2009,0.423463650979102,0.0814962370351875,22733,0.042403105230689,0.0334872445310572,0.729268172245312,1.17653057457515e-17
574,2016,0.7923441787716,0.089631561140212,22733,0.0279135787955012,0.0221209083990228,0.903009717368258,1.17730367611106e-17
574,2024,0.965329490136355,0.100134332013354,22593,0.0326091345351636,0.0260659631753143,0.893944851118111,-1.6316639241637e-17
575,2009,0.949585322989151,0.122103997296801,22733,0.0666780254418985,0.0543618141580765,0.701788215029753,1.03050324207836e-17
575,2016,0.121238901978359,0.0485322783403046,22733,0.042245713362201,0.0370284830466007,0.242255066493766,5.80001005947627e-18
575,2024,0.49073692667298,0.0645469137833504,22593,0.030737663416816,0.0260789420914235,0.773217279702096,-5.9568092707245e-18
576,2009,0.709037903463468,0.0980705671666359,22733,0.0495412275796084,0.0381067254243375,0.744803180106987,1.77536782267165e-17
576,2016,0.479901062091812,0.071530969999596,22733,0.0279518469077075,0.0234388433706312,0.847295479414736,7.65975147005314e-18
576,2024,0.201890856726095,0.0489081970452874,22593,0.0421908610542401,0.0368258467160037,0.255794810681981,7.52778009186336e-19
577,2009,0.41330540808849,0.08095893853174,22733,0.0422619034188905,0.0334228455285793,0.727486764464672,5.95846070084237e-18
577,2016,0.77373280772008,0.0882555705728586,22733,0.0274551462950081,0.0217688695076078,0.903220722644985,-2.6954660786177e-18
577,2024,0.659017675556242,0.0732058854596041,22593,0.0269385774517135,0.0219717716714629,0.864581953884351,-1.67148914664099e-17
578,2009,0.0183640837203711,0.0472988371864481,22733,0.0484315990442286,0.0425646414231907,-0.0485177646134989,3.08656376623546e-19
578,2016,0.171492560533807,0.053016604041425,22733,0.0386741292810393,0.0336984372456555,0.46784716218206,1.51524413498007e-18
578,2024,0.358496478991583,0.0584483257497396,22593,0.0346703894902287,0.0298111448630129,0.648121677040128,-1.95689506303651e-17
579,2009,0.566734082764015,0.0891409869365637,22733,0.045031670230663,0.0349846678223153,0.744788441926234,7.90072569262626e-18
579,2016,0.764051555888727,0.0875630190916236,22733,0.0272502389869571,0.0216199747686494,0.903145839540842,9.08293106378548e-18
579,2024,0.809560544556007,0.0831442882929007,22593,0.0259476336596033,0.0202678156650099,0.902602031600292,-1.03461511742496e-17
580,2009,0.490063453093171,0.0849692289595008,22733,0.0434517490118444,0.0340391962398159,0.738476768191311,2.20552132648409e-18
580,2016,0.297178463544697,0.0619970392564141,22733,0.0324736063133846,0.0278876950728377,0.725628973744296,-3.84899133820239e-18
580,2024,0.817815751768649,0.0837909338514822,22593,0.0260214155314334,0.0203057003664837,0.903553383286709,-9.06057883130258e-18
581,2009,0.87867402122356,0.112605102037861,22733,0.0592771313812094,0.0472192362044912,0.722873967194446,2.83891969481608e-18
581,2016,0.363865582970902,0.065846494638302,22733,0.0303595281331574,0.025868985422473,0.78740951693214,2.45107257484529e-18
581,2024,0.418395683402196,0.0612712305614945,22593,0.0327305200443232,0.0279947818547442,0.71462769116907,-7.30996789204103e-18
582,2009,0.812852687900886,0.106171998945182,22733,0.0546780423770312,0.0427485849355445,0.734768543069664,3.36277199592221e-18
582,2016,0.366883251583204,0.0660072244649001,22733,0.0302801475132989,0.0257921776462558,0.789548447126947,9.60332831403458e-18
582,2024,0.196470227325335,0.0485157253046838,22593,0.0425221072646923,0.0371363161166091,0.231783336150538,-1.6911134075143e-18
583,2009,0.854099977528676,0.110033062923876,22733,0.0573916043444493,0.045381296687407,0.727937032616603,7.58998156031272e-18
583,2016,0.523656903766096,0.0736433709692071,22733,0.0272739962413521,0.0226915730042499,0.862833095573387,-2.44567582773403e-18
583,2024,0.267111063469201,0.0532760740261449,22593,0.0386082784746577,0.0334781157059946,0.474810941457037,1.77330315924342e-18
584,2009,0.367895947769284,0.0784830162371271,22733,0.0416934101630471,0.0332076295155171,0.717770393599591,5.26188536685209e-18
584,2016,0.139003727119416,0.0502035087028496,22733,0.0408839741239239,0.0357589279150995,0.336780674946432,4.38493199514116e-18
584,2024,0.486237546196207,0.0643379920381058,22593,0.0308566630103062,0.0261957842666553,0.769971242926785,3.47332321586202e-19
585,2009,0.873949912842363,0.112091343952115,22733,0.0588959122518231,0.0468475633863417,0.723913444739043,6.35159070118062e-18
585,2016,0.306765899993479,0.0625871444491356,22733,0.0321239306016887,0.0275572544052227,0.736545155993472,6.483040616403e-18
585,2024,0.269145249621943,0.0534029791872519,22593,0.0385072892235211,0.0333839363482539,0.480034959088081,1.8369057996346e-18
586,2009,0.151338171446696,0.0637651505655195,22733,0.0416561928773774,0.0351319976420076,0.57321271070161,6.96267774549837e-18
586,2016,0.839170410996303,0.0934057468792311,22733,0.0294942894434927,0.0234470207409201,0.900287917767402,6.02881723296971e-18
586,2024,0.215781966224313,0.0498912228530288,22593,0.0413675802561458,0.0360554713958642,0.312470778070266,-4.99998873643224e-18
587,2009,0.28181166970171,0.0733294949088119,22733,0.0410096557404363,0.0332648392971011,0.687223608767343,8.44003138011676e-18
587,2016,0.754868857562542,0.0869196641515748,22733,0.0270759027221873,0.0214971155559106,0.9029604183416,1.94882455085212e-18
587,2024,0.0143328779377043,0.0280885662061832,22593,0.0614457164858306,0.0548531806200475,-3.78567615009359,-9.82535124392136e-18
588,2009,0.666705157840624,0.0952111066431168,22733,0.0479471042495258,0.0368916591722524,0.746388673868275,-9.46957513093434e-18
588,2016,0.593898589489982,0.077221065546605,22733,0.0264923602952339,0.0217254184539877,0.882296648233288,8.76352471268966e-18
588,2024,0.635958682512864,0.0719038929389372,22593,0.0273531067768919,0.0224845567731071,0.855280272406137,7.1506757600169e-18
589,2009,0.977383576799184,0.127817676319555,22733,0.071392471734754,0.0588578786454997,0.688008971938482,-1.32836108691925e-17
589,2016,0.0485801915638149,0.039985569137274,22733,0.0497099829249497,0.0439431277745572,-0.545609464863895,5.53800178775064e-18
589,2024,0.407138678943738,0.0607639962792336,22593,0.0330636490925978,0.0283091575823721,0.703907005500163,5.78747796309359e-18
590,2009,0.582739736652002,0.0900585666214567,22733,0.0454275121845259,0.0352292499031093,0.745547366049248,4.65723924557108e-19
590,2016,0.672371368389577,0.0816295267199759,22733,0.0262661896490427,0.0211387485745268,0.896457487555057,-1.20664615232278e-17
590,2024,0.881195948226377,0.0893559645347187,22593,0.0273187706826642,0.021339481152833,0.906525223795556,-6.00456433819769e-18
591,2009,0.526590079534799,0.0869152754285648,22733,0.0441434586274358,0.0344462538845234,0.742035706238204,1.43995586129207e-18
591,2016,0.41205925331451,0.0682985292252558,22733,0.0292238595638051,0.0247539805416383,0.81690708207699,6.24703032808251e-18
591,2024,0.494560712017119,0.0647252188819431,22593,0.0306370055073323,0.0259798315014901,0.775939760066218,-4.05239277446795e-18
592,2009,0.0607822248712182,0.0543770775626733,22733,0.044688246471794,0.0387901905700003,0.324579861558633,-3.38329275048618e-18
592,2016,0.0577826874796301,0.0413050616478253,22733,0.0485060307097881,0.042829817695925,-0.379126266370871,-1.56116760622831e-18
592,2024,0.474980022991076,0.0638192856300944,22593,0.0311569992951088,0.0264891945573907,0.76164372221062,-7.04855042259732e-18
593,2009,0.969038863666356,0.125845376531656,22733,0.0697464358442027,0.0572936100443371,0.692823056825806,2.00697224301632e-17
593,2016,0.733496270375326,0.0854693135707457,22733,0.026741224481883,0.0212801724446519,0.902104832906829,1.70608891109978e-17
593,2024,0.912169442977756,0.0926366964199197,22593,0.0285894510828237,0.0224458463023087,0.904750053821512,-1.3854025146337e-17
594,2009,0.120237128576264,0.0609523708229318,22733,0.0423219572083944,0.0360491291904702,0.517864193066155,2.98063252100453e-18
594,2016,0.109954165061936,0.0474098438693751,22733,0.043179397098562,0.0378980197426249,0.170464067966195,-2.18881421359599e-18
594,2024,0.483842392917722,0.0642271591577401,22593,0.0309202533235414,0.0262581052012754,0.768224309560483,4.07818294631534e-18
595,2009,0.0883633010089397,0.0576868708680829,22733,0.0433582702256731,0.037313595894387,0.435051270820441,5.96923034862641e-18
595,2016,0.954230663599446,0.106422547582298,22733,0.0376418239120613,0.0308382939573018,0.874889684288019,-9.71352121590454e-18
595,2024,0.701880136271939,0.0757534782418285,22593,0.026309718992182,0.021126767620825,0.87937245610558,6.89098287409789e-18
596,2009,0.880764114903286,0.112835652672411,22733,0.0594489217763932,0.0473866052501876,0.722403249274054,-8.92182541957375e-18
596,2016,0.292819387279451,0.0617245594642444,22733,0.0326379524746806,0.0280430417066491,0.720392434653338,1.3415770812121e-18
596,2024,0.621702373027802,0.0711203089521613,22593,0.0276315723921134,0.0228142826006546,0.849046511943778,-1.07291223892834e-17
597,2009,0.508370629744604,0.0859365983629461,22733,0.0437857410006277,0.0342336422246312,0.740385948802277,4.48680099957495e-18
597,2016,0.181806657230482,0.0538555322064514,22733,0.0380365656589232,0.0331039134285777,0.501160247244731,-3.89447305417756e-18
597,2024,0.80791246611625,0.0830169121719751,22593,0.0259350732884064,0.0202623991737595,0.902397480029088,4.19030157042357e-18
598,2009,0.337494997307658,0.0767393131827411,22733,0.0413827534618112,0.033144364239836,0.709181482582386,1.07380107140837e-17
598,2016,0.895519467769191,0.0988019506087714,22733,0.0324489621083582,0.0261124618988442,0.892132729943653,-5.81847316447884e-18
598,2024,0.758924274239689,0.0794575989934358,22593,0.0258505191457754,0.0203836800872045,0.894150969091653,9.36545580556891e-18
599,2009,0.894334625452757,0.114385433441624,22733,0.0606148911920605,0.0485210149665998,0.719174642781206,4.51141231258177e-19
599,2016,0.131650700233877,0.0495248066271512,22733,0.0414327849061913,0.0362704961934823,0.300058444382621,2.52290698999818e-18
599,2024,0.126917350338772,0.0429168663906832,22593,0.0473920900051479,0.0417129859138862,-0.219480718686295,-5.93113187164325e-18
600,2009,0.0319716280791909,0.050027400007117,22733,0.0468469533879267,0.0410120140667082,0.123067946854521,4.73342086646109e-18
600,2016,0.355053450912237,0.0653708582894379,22733,0.0305986460390172,0.0260997039861027,0.780893556276336,6.12820531355886e-18
600,2024,0.555080370977521,0.0676483603171654,22593,0.0291105757469349,0.024437316078991,0.814814804696472,-1.78088832747643e-18
601,2009,0.237229697406292,0.0703584134131409,22733,0.0409416921026591,0.0336226780642533,0.661375321807176,7.59628298168428e-18
601,2016,0.456914150156081,0.0704402164182138,22733,0.0283526826559937,0.0238637283381771,0.837980959725292,1.82934426600675e-17
601,2024,0.694213532144204,0.0752845322564841,22593,0.0264068179261204,0.0212642548492328,0.876961833121556,-3.48414100343925e-18
602,2009,0.686490351101384,0.0965222956951116,22733,0.0486620755847732,0.0374181441281641,0.74581783342902,-8.92784724145399e-18
602,2016,0.874018320348114,0.0965998211934345,22733,0.0311563066089326,0.0249320485961456,0.89597004810953,9.63569717156338e-18
602,2024,0.732553703943267,0.0776948852454298,22593,0.0260001262634416,0.0206585569613298,0.888008444229007,4.00820444565142e-18
603,2009,0.225818423321471,0.0695563953868575,22733,0.040964749992111,0.0337557799635317,0.653130921209168,4.90623660237488e-18
603,2016,0.477065792307258,0.0713959758434286,22733,0.0279997211545183,0.0234901814701862,0.846191955977683,8.612278676553e-18
603,2024,0.207685588859022,0.0493221456458511,22593,0.0418430531464978,0.0365001236480609,0.280249405340872,-6.7711270184789e-18
604,2009,0.318494588136673,0.0756090911123193,22733,0.0412243593157709,0.0331473548267526,0.70271095956438,-1.30661075037053e-18
604,2016,0.691190637182444,0.0827681856589336,22733,0.0263429998081617,0.021113407841027,0.898696910265328,1.04624818098135e-17
604,2024,0.240005164872855,0.0515339870668963,22593,0.0400131442317337,0.0347905817395894,0.397111369549463,-1.43301013771372e-18
605,2009,0.173983816755936,0.065645135543358,22733,0.0413307993220019,0.0346074825992531,0.603574470733436,4.90952562240392e-18
605,2016,0.775787159567699,0.0884044976828666,22733,0.0275015041959359,0.0218033821756852,0.903220521092013,-5.14801504608615e-18
605,2024,0.608488130616024,0.0704076395957331,22593,0.0279031532467498,0.0231257244537888,0.84293253961967,-8.47492556261824e-18
606,2009,0.801429583691061,0.105182144808764,22733,0.0540073476330615,0.042105012327382,0.736342118706225,-5.25081406162113e-18
606,2016,0.42901011952199,0.0691159145828118,22733,0.0288789424788112,0.024406789886462,0.825407510531075,4.54779929499651e-18
606,2024,0.476961544249207,0.0639101858292105,22593,0.0311038673412791,0.0264374840015868,0.763131208532509,-3.02368200118369e-18
607,2009,0.14628205797635,0.0633277349667944,22733,0.0417457127533235,0.0352636354196201,0.565434789486732,1.3026146834402e-17
607,2016,0.45446507120505,0.0703243191521249,22733,0.0283970837315667,0.0239101814064945,0.836936966951153,1.55981879205109e-18
607,2024,0.952789093367755,0.0980167197366142,22593,0.0313388106225968,0.0249172989866175,0.89776869265432,1.02483822847772e-17
608,2009,0.822717391652986,0.107052093951727,22733,0.0552832728103334,0.043332115188922,0.733304146919174,-8.14379422865994e-19
608,2016,0.240762401139364,0.0582676109513059,22733,0.0348668903078744,0.0301398120516959,0.641910891534783,6.81406942353943e-18
608,2024,0.771078085526824,0.0803032556293675,22593,0.0258237531967398,0.0203052177919225,0.896583069729099,-1.8114111164287e-17
609,2009,0.330997828627005,0.0763564865779198,22733,0.04132526444675,0.0331411888181543,0.707073600384702,3.62745881885147e-18
609,2016,0.282977708382532,0.0610997610948061,22733,0.0330214415141052,0.0284053238641298,0.707899610361254,7.97996263844808e-18
609,2024,0.0944754795636982,0.0397946461313036,22593,0.0502145346726596,0.0443602160529513,-0.592314367300502,-3.248009227671e-18
610,2009,0.374169387854636,0.0788335943160334,22733,0.0417652007517527,0.0332293282597905,0.719310869716434,6.29652390925352e-18
610,2016,0.912685750517994,0.100732322553517,22733,0.0336675613430135,0.0272271687537142,0.888286738891826,9.93994285130732e-18
610,2024,0.793750264914706,0.0819445418166586,22593,0.0258552809442049,0.020242748234925,0.900441651733167,-9.73976511239506e-18
611,2009,0.629745423793793,0.092867179351068,22733,0.0467410641753418,0.0360685843597849,0.746666988073536,2.10039960822387e-17
611,2016,0.970616958569735,0.109398158648812,22733,0.0399029879632277,0.0328777559989927,0.866951520852261,7.76365517185127e-18
611,2024,0.493099925108254,0.0646570187826383,22593,0.0306754077741586,0.0260176774630465,0.774903594606285,1.12410711571077e-17
612,2009,0.0966337430290878,0.0585809302813407,22733,0.0430468726221366,0.0369474347957413,0.460004940070405,1.34242404709124e-17
612,2016,0.725587218999863,0.0849480951332339,22733,0.0266412071121806,0.0212238869954026,0.901639752537023,3.2526968358423e-18
612,2024,0.560762358363718,0.067933329025847,22593,0.0289748873221847,0.0242949544258247,0.818073091478955,1.87227085921116e-18
613,2009,0.0219937153160572,0.0481001447436094,22733,0.0479480452365339,0.0420949161802121,0.00627057257366481,3.97450021135491e-18
613,2016,0.371020011371002,0.0662258223216574,22733,0.0301733307561099,0.0256884813108069,0.792407866520573,6.69237210549939e-18
613,2024,0.469674725085497,0.0635767063009837,22593,0.0312998195502824,0.0266277971521406,0.757614385593911,1.09894535210703e-17
614,2009,0.993044780334458,0.132993142285899,22733,0.0757933932010598,0.0630206338265621,0.675194547816008,-1.0966654241393e-17
614,2016,0.490324025508016,0.0720288076028603,22733,0.0277797542931061,0.0232530481096333,0.851247780581258,4.75946892738706e-18
614,2024,0.64754103240557,0.0725523418631606,22593,0.0271390180887278,0.0222228123447465,0.860072004314298,1.8262007848235e-18
